gtin	cnpj	razao_social	cidade	estado	categoria	descricao
7894900300017	9535928000730	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	AGUA TONICA SCHWEPPES LATA 350ML
7894900300017	71322150004408	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	AGUA TONICA SCHWEPPES LATA 350ML
7894900300017	47508411135833	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	AGUA TONICA SCHWEPPES LATA 350ML
7894900300017	47508411110687	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	AGUA TONICA SCHWEPPES LATA 350ML
7894900300017	71322150001301	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	AGUA TONICA SCHWEPPES LATA 350ML
7894900300017	17676214000185	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	AGUA TONICA SCHWEPPES LATA 350ML
7894900700015	75315333009246	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 350ML
7894900700015	1915625001037	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 350ML
7894900700015	71322150004408	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 350ML
7894900700015	71322150001301	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 350ML
7894900700015	17676214000185	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 350ML
7894900700015	63960006212	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 350ML
7894900700015	43235985000732	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 350ML
7894900700015	47508411134004	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 350ML
7894900700015	13004510024100	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 350ML
7894900700015	75315333007111	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 350ML
7894900700015	3640467002219	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 350ML
7894900700015	47508411137100	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 350ML
7894900700015	76430438007184	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 350ML
7894900700015	47508411110687	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 350ML
7894900700398	71322150004408	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE MINI COCA COLA ZERO 220ML
7894900700398	9535928000730	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE MINI COCA COLA ZERO 220ML
7894900700398	1915625001037	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE MINI COCA COLA ZERO 220ML
7894900700398	75315333009246	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE MINI COCA COLA ZERO 220ML
7894900700398	39346861029909	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE MINI COCA COLA ZERO 220ML
7894900700398	43235985000732	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE MINI COCA COLA ZERO 220ML
7894900700398	63960006212	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE MINI COCA COLA ZERO 220ML
7894900700398	17676214000185	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE MINI COCA COLA ZERO 220ML
7894900700398	71322150001301	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE MINI COCA COLA ZERO 220ML
7894900700398	47508411110687	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE MINI COCA COLA ZERO 220ML
7894900700398	47508411137100	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE MINI COCA COLA ZERO 220ML
7894900700398	6057223023112	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE MINI COCA COLA ZERO 220ML
7894900700398	47508411113945	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE MINI COCA COLA ZERO 220ML
7894900700398	75315333007111	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE MINI COCA COLA ZERO 220ML
7894900910018	3720882000905	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE KUAT GUARANA LATA 350ML
7894900910018	47508411110687	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE KUAT GUARANA LATA 350ML
7894900910018	47508411134004	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE KUAT GUARANA LATA 350ML
7894900910018	1915625001037	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE KUAT GUARANA LATA 350ML
7894900910018	51010502000800	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE KUAT GUARANA LATA 350ML
7894900910018	9535928000730	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE KUAT GUARANA LATA 350ML
7894900910018	47508411137100	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE KUAT GUARANA LATA 350ML
7894900910018	3640467002219	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE KUAT GUARANA LATA 350ML
7894900910018	76430438007184	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE KUAT GUARANA LATA 350ML
7894900910018	71322150004408	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE KUAT GUARANA LATA 350ML
7894900660265	41185455001501	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	sucos e refrescos	SUCO NECTAR DEL VALLE GOIABA LT 290 ML
7894900681000	47508411110687	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE ORIGINAL 2L
7894900681000	3720882000905	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE ORIGINAL 2L
7894900681000	47508411135833	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE ORIGINAL 2L
7894900681000	47508411134004	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE ORIGINAL 2L
7894900681000	1915625001037	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE ORIGINAL 2L
7894900681000	51010502000800	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE ORIGINAL 2L
7894900681000	9535928000730	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE ORIGINAL 2L
7894900681000	76430438007184	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE ORIGINAL 2L
7894900681000	43235985000732	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE ORIGINAL 2L
7894900921519	51010502000800	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE KUAT GUARANA ZERO PLASTICO 2L
7894900921519	1915625001037	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE KUAT GUARANA ZERO PLASTICO 2L
7894900921519	71322150004408	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE KUAT GUARANA ZERO PLASTICO 2L
7894900921519	9535928000730	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE KUAT GUARANA ZERO PLASTICO 2L
7894900921519	43235985000732	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE KUAT GUARANA ZERO PLASTICO 2L
7894900921519	76430438007184	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE KUAT GUARANA ZERO PLASTICO 2L
7894900921519	3640467002219	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE KUAT GUARANA ZERO PLASTICO 2L
7894900921519	47508411135833	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE KUAT GUARANA ZERO PLASTICO 2L
7894900093056	1915625001037	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE GUARANA FANTA 2L
7894900093056	9535928000730	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE GUARANA FANTA 2L
7894900093056	71322150004408	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE GUARANA FANTA 2L
7894900093056	75315333009246	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE GUARANA FANTA 2L
7894900093056	63960006212	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE GUARANA FANTA 2L
7894900093056	43235985000732	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE GUARANA FANTA 2L
7894900093056	47508411135833	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE GUARANA FANTA 2L
7894900093056	47508411134004	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE GUARANA FANTA 2L
7894900093056	39346861029909	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE GUARANA FANTA 2L
7894900093056	47508411110687	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE GUARANA FANTA 2L
7894900093056	3720882000905	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE GUARANA FANTA 2L
7894900093056	71322150001301	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE GUARANA FANTA 2L
7894900093056	17676214000185	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE GUARANA FANTA 2L
7894900093056	21911839000232	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE GUARANA FANTA 2L
7894900093056	3640467002219	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE GUARANA FANTA 2L
7894900093056	76430438007184	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE GUARANA FANTA 2L
7894900093056	75315333007111	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE GUARANA FANTA 2L
7894900093056	13004510024100	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE GUARANA FANTA 2L
7894900093056	47508411113945	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE GUARANA FANTA 2L
7894900030013	47508411134004	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML
7894900030013	47508411135833	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML
7894900030013	71322150001301	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML
7894900030013	17676214000185	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML
7894900030013	21911839000232	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML
7894900030013	47508411110687	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML
7894900030013	3720882000905	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML
7894900030013	47508411137100	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML
7894900030013	3640467002219	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML
7894900030013	76430438007184	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML
7894900030013	71322150004408	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML
7894900030013	51010502000800	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML
7894900030013	6057223023112	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML
7894900030013	75315333009246	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML
7894900030013	63960006212	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML
7894900030013	43235985000732	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML
7894900093001	47508411135833	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA GUARANA LATA 350ML
7894900093001	21911839000232	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA GUARANA LATA 350ML
7894900093001	71322150004408	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA GUARANA LATA 350ML
7894900093001	47508411137100	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA GUARANA LATA 350ML
7894900093001	13004510024100	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA GUARANA LATA 350ML
7894900093001	43235985000732	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA GUARANA LATA 350ML
7894900093001	1915625001037	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA GUARANA LATA 350ML
7894900030396	71322150004408	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA LATA 220ML
7894900030396	9535928000730	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA LATA 220ML
7894900030396	1915625001037	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA LATA 220ML
7894900030396	75315333009246	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA LATA 220ML
7894900030396	39346861029909	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA LATA 220ML
7894900030396	47508411134004	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA LATA 220ML
7894900030396	47508411135833	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA LATA 220ML
7894900030396	63960006212	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA LATA 220ML
7894900030396	43235985000732	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA LATA 220ML
7894900030396	71322150001301	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA LATA 220ML
7894900030396	17676214000185	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA LATA 220ML
7894900030396	47508411110687	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA LATA 220ML
7894900030396	3720882000905	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA LATA 220ML
7894900030396	76430438007184	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA LATA 220ML
7894900030396	3640467002219	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA LATA 220ML
7894900030396	6057223023112	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA LATA 220ML
7894900030396	13004510024100	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA LATA 220ML
7894900573701	6057223035552	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	sucos e refrescos	SUCO NECTAR DEL VALLE KAPO MARACUJA TETRAPAK 200ML
7894900573701	3720882000905	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	sucos e refrescos	SUCO NECTAR DEL VALLE KAPO MARACUJA TETRAPAK 200ML
7894900573701	47508411113945	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	sucos e refrescos	SUCO NECTAR DEL VALLE KAPO MARACUJA TETRAPAK 200ML
7894900093032	39346861029909	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIG FANTA GUARANA LT 310ML
7894900093032	9535928000730	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIG FANTA GUARANA LT 310ML
7894900093032	1915625001037	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIG FANTA GUARANA LT 310ML
7894900093032	47508411135833	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIG FANTA GUARANA LT 310ML
7894900011159	1915625001037	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA SLEEK MAINLINE 310ML
7894900011159	9535928000730	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA SLEEK MAINLINE 310ML
7894900011159	75315333009246	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA SLEEK MAINLINE 310ML
7894900011159	43235985000732	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA SLEEK MAINLINE 310ML
7894900011159	63960006212	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA SLEEK MAINLINE 310ML
7894900011159	39346861029909	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA SLEEK MAINLINE 310ML
7894900011159	6057223023112	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA SLEEK MAINLINE 310ML
7894900011159	76430438007184	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA SLEEK MAINLINE 310ML
7894900011159	75315333007111	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA SLEEK MAINLINE 310ML
7894900011159	47508411135833	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA SLEEK MAINLINE 310ML
7894900061512	75315333009246	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE 2L
7894900061512	71322150004408	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE 2L
7894900061512	21911839000232	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE 2L
7894900061512	17676214000185	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE 2L
7894900061512	71322150001301	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE 2L
7894900061512	63960006212	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE 2L
7894900061512	39346861029909	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE 2L
7894900061512	75315333007111	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE 2L
7894900061512	13004510024100	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE 2L
7894900061512	47508411113945	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE 2L
7894900061512	6057223023112	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE 2L
7894900061512	3640467002219	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE 2L
7894900061512	47508411137100	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE SPRITE 2L
7894900701715	13004510024100	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 1 LITRO
7894900701715	47508411113945	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 1 LITRO
7894900701715	47508411137100	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 1 LITRO
7894900701715	47508411110687	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 1 LITRO
7894900701715	47508411135833	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 1 LITRO
7894900701715	47508411134004	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 1 LITRO
7894900701517	71322150001301	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 2L
7894900701517	3720882000905	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 2L
7894900701517	47508411110687	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 2L
7894900701517	47508411135833	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 2L
7894900701517	13004510024100	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 2L
7894900701517	47508411137100	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 2L
7894900701517	71322150004408	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 2L
7894900701517	43235985000732	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 2L
7894900701517	63960006212	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE COCA COLA ZERO 2L
7894900150018	47508411137100	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML LATA
7894900150018	76430438007184	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML LATA
7894900150018	47508411113945	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML LATA
7894900150018	43235985000732	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML LATA
7894900150018	47508411135833	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML LATA
7894900150018	3720882000905	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML LATA
7894900150018	47508411110687	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML LATA
7894900150018	9535928000730	COCA COLA INDUSTRIAS LTDA	RIO DE JANEIRO	RJ	refrigerantes	REFRIGERANTE FANTA LARANJA 350ML LATA
